CustomerID,Gender,Age,SubscriptionType,MonthlySpend,TotalWatchTime,ComplaintCount,DaysSinceLastLogin,Churn,AvgSessionDuration,NumDevicesUsed,ContentPreferenceScore,ActiveDaysLastMonth,BingeWatchRatio,SkippedContentCount,DiscountReceived,LoyaltyScore,PlatformType,AdInteractionCount,ReferredFriendsCount,SocialMediaMentions
4629,Male,55,Basic,14.2,0,1,44,0,90.74,1,7.0,2,0.0,15,1.25,1.58,Web,20.0,8,9
4630,Male,64,Basic,45.38,23,1,53,0,219.28,1,86.0,13,1.77,8,11.99,5.99,Mobile,,0,12
4631,Male,18,Basic,14.79,49,1,32,0,130.1,1,85.05270202500091,16,3.06,11,16.49,1.4176725308584035,Mobile,41.0,1,16
4632,Male,20,Premium,33.65,35,1,37,0,178.18,2,1.0,24,,1,5.66,2.8,Mobile,20.0,1,7
4633,Female,54,Premium,44.63,44,1,32,0,152.82,4,26.0,2,22.0,10,9.23,7.69,Web,13.0,8,19
4634,Male,39,Standard,6.57,35,0,45,1,218.66,1,35.0,28,1.25,18,16.43,0.7,Web,34.0,0,6
4635,Male,34,Premium,42.3,46,1,36,1,216.82,4,93.64461101655216,23,2.0,7,6.01,5.934808800674802,Web,15.0,8,3
4636,Female,31,Standard,23.48,33,0,44,0,137.39,3,22.0,10,3.3,10,18.39,5.3,Mobile,12.0,7,17
4637,Female,58,Basic,34.61,8,1,56,0,44.83,2,40.0,4,2.0,15,3.09,8.06,Web,,9,2
4638,Male,52,Premium,21.76,11,0,4,0,125.32,2,12.0,27,0.41,19,9.51,0.65,Mobile,36.0,4,1
4639,Female,30,Basic,36.3,45,2,14,1,52.24,4,94.0,12,3.75,8,12.68,3.19,TV,6.0,9,13
4640,Female,52,Standard,16.44,19,1,29,0,287.95,3,93.0,22,0.86,10,9.43,1.95,Web,31.0,6,5
4641,Female,60,Basic,5.99,3,2,2,0,285.29,4,5.0,10,0.3,12,8.25,6.19,Mobile,1.0,6,10
4642,Male,19,Basic,47.65,14,1,27,0,139.72,4,58.0,17,0.82,16,12.73,7.0,Web,43.0,1,4
4643,Male,64,Standard,5.74,3,1,29,0,13.15,4,19.0,14,0.21,10,17.76,0.06,Mobile,47.0,8,7
4644,Male,30,Standard,42.08,4,2,35,0,115.52,3,89.0,3,1.33,10,13.25,5.87,Web,0.0,4,18
4645,Female,68,Basic,12.61,9,0,2,0,269.05,3,99.0,19,0.47,17,12.48,3.87,TV,7.0,5,1
4646,Male,33,Basic,22.65,43,1,51,0,89.97,3,18.0,10,4.3,11,14.9,7.86,Web,44.0,0,18
4647,Female,35,Basic,42.01,43,0,43,0,188.48,1,85.0,29,1.48,8,8.08,5.96,Mobile,34.0,3,13
4648,Male,24,Premium,14.27,39,0,59,0,59.26,2,11.0,1,39.0,19,0.35,5.48,Mobile,37.0,4,0
4649,Male,62,Standard,43.96,35,1,57,0,248.42,3,2.0,9,3.89,6,18.78,7.37,Mobile,29.0,4,15
4650,Female,53,Standard,27.4,34,0,30,0,268.11,1,4.0,29,1.17,8,6.13,6.73,Web,32.0,7,18
4651,Male,58,Basic,21.48,0,2,13,0,186.46,1,68.0,8,0.0,9,15.36,5.59,Mobile,21.0,1,13
4652,Female,47,Premium,34.81,17,3,5,0,189.01,1,42.0,17,1.0,9,11.79,4.49,Web,26.0,3,4
4653,Female,59,Basic,20.36,30,2,18,0,116.68,2,86.0,16,1.88,14,13.88,7.21,Mobile,,9,3
4654,Male,58,Basic,20.63,45,1,4,0,213.59,1,77.0,4,11.25,4,16.36,8.5,Mobile,45.0,0,17
4655,Female,24,Basic,38.01,48,1,54,0,146.15,3,52.0,7,6.86,11,9.85,3.41,Web,21.0,7,0
4656,Male,32,Premium,18.94,5,0,48,0,224.92,3,38.0,28,,18,0.68,9.35,Mobile,6.0,2,8
4657,Male,57,Basic,14.03,5,0,50,0,290.71,3,6.0,29,0.17,2,19.27,8.62,Mobile,42.0,4,11
4658,Female,36,Basic,41.34,41,2,58,0,247.6,4,34.0,7,,8,16.06,4.6,Mobile,30.0,3,1
4659,Male,60,Standard,41.24,18,0,53,1,157.61,3,77.0,13,1.38,17,12.85,0.25,Mobile,32.0,1,9
4660,Female,54,Basic,27.39,31,3,25,0,293.77,1,52.0,4,7.75,0,17.77,9.44,Mobile,47.0,1,11
4661,Male,19,Standard,28.7,41,2,49,0,184.09,2,16.0,16,2.56,13,18.48,4.59,TV,6.0,3,19
4662,Male,59,Standard,36.32,29,0,55,0,24.14,4,70.0,6,4.83,2,17.55,5.26,Web,14.0,4,3
4663,Male,65,Standard,27.92,25,0,54,0,220.46,3,19.0,6,4.17,5,2.85,7.97,Mobile,42.0,2,10
4664,Male,30,Basic,23.77,2,0,43,0,246.92,2,33.0,9,0.22,15,14.58,2.16,Web,3.0,3,12
4665,Male,57,Basic,49.77,32,1,17,0,44.78,4,29.0,26,1.23,2,6.38,1.95,Mobile,10.0,5,9
4666,Female,58,Premium,11.64,49,2,36,0,205.39,3,39.0,6,8.17,16,0.85,7.57,Mobile,22.0,4,5
4667,Female,60,Premium,31.67,30,1,44,0,276.67,2,12.0,21,1.43,4,5.58,3.19,Mobile,40.0,0,4
4668,Female,60,Basic,44.86,46,2,35,0,79.17,3,50.0,11,4.18,15,13.09,6.23,Mobile,6.0,7,17
4669,Female,48,Basic,35.92,19,1,30,0,177.58,3,5.0,17,1.12,12,18.26,4.78,Web,46.0,1,1
4670,Female,33,Basic,44.64,3,2,17,0,86.0,4,55.0,23,0.13,10,13.82,1.47,TV,44.0,0,0
4671,Female,59,Standard,20.14,31,0,51,0,233.45,3,90.0,16,1.94,11,11.63,9.62,Mobile,,4,9
4672,Male,61,Standard,17.24,17,2,8,0,176.29,4,17.0,10,,9,6.67,3.69,TV,1.0,3,11
4673,Male,23,Basic,43.31,9,1,25,0,131.28,1,87.0,16,0.56,9,4.43,3.22,Web,16.0,2,5
4674,Female,45,Standard,22.74,21,0,1,0,13.55,2,95.0,6,3.5,19,11.03,9.23,Web,23.0,8,16
4675,Female,49,Standard,36.94,16,1,57,0,283.72,4,25.0,15,1.07,15,9.68,1.99,Mobile,46.0,7,2
4676,Male,61,Premium,11.65,41,3,31,0,151.83,4,33.0,16,2.56,13,13.7,0.15,Mobile,44.0,4,10
4677,Male,27,Basic,39.01,3,0,41,0,242.21,4,20.0,19,0.16,0,10.75,3.79,Web,31.0,9,2
4678,Male,67,Basic,29.7,36,2,44,0,120.61,4,27.0,26,1.38,6,8.32,8.11,TV,34.0,9,13
4679,Female,35,Basic,17.09,6,1,5,1,255.49,4,4.0,12,0.5,8,16.95,0.27,Mobile,0.0,9,19
4680,Female,21,Premium,27.25,7,2,19,0,52.21,3,81.0,9,0.78,12,15.9,8.38,Web,,7,18
4681,Female,26,Standard,36.36,0,0,7,0,73.29,4,7.0,5,0.0,8,16.27,2.26,Web,22.0,4,2
4682,Male,24,Standard,5.53,7,0,44,0,103.35,4,33.0,15,0.47,17,1.82,7.13,Mobile,15.0,2,8
4683,Male,67,Basic,33.69,18,0,3,0,31.14,3,54.0,20,0.9,14,2.98,4.56,Mobile,31.0,8,5
4684,Female,25,Basic,29.37,16,2,24,1,135.93,2,21.0,24,0.67,16,4.01,1.1,Web,34.0,9,3
4685,Female,60,Basic,14.91,40,1,30,0,148.35,4,,27,1.48,1,18.2,4.5,Mobile,40.0,7,8
4686,Male,24,Standard,38.88,47,2,57,1,38.87,4,72.0,7,6.71,8,7.24,2.42,Mobile,17.0,9,17
4687,Male,58,Basic,18.66,8,0,18,0,130.99,1,52.0,26,0.31,12,13.1,2.89,Mobile,,4,14
4688,Male,57,Basic,17.46,15,2,6,0,63.2,4,54.0,11,1.36,13,0.85,7.98,Web,20.0,6,8
4689,Male,20,Standard,26.2,44,1,46,0,263.19,1,26.0,29,1.52,8,14.66,8.58,TV,11.0,4,16
4690,Female,34,Basic,35.43,36,2,36,0,155.24,1,77.0,11,,14,15.26,5.71,Mobile,35.0,0,8
4691,Male,19,Standard,46.8,26,0,29,0,285.83,2,83.0,18,1.44,1,14.91,8.74,Web,29.0,2,1
4692,Male,32,Basic,11.36,1,1,26,0,105.72,1,25.0,18,0.06,1,0.87,6.84,TV,35.0,6,4
4693,Male,63,Premium,22.84,35,1,16,0,105.71,3,40.0,21,1.67,4,1.97,2.66,TV,48.0,9,16
4694,Female,46,Standard,8.01,11,2,31,0,104.92,2,,2,5.5,15,14.85,8.54,Web,35.0,1,1
4695,Female,67,Premium,39.13,49,0,18,0,84.14,4,87.0,27,1.81,12,12.54,1.18,Web,47.0,9,14
4696,Male,65,Standard,25.15,34,0,24,0,236.35,2,72.0,0,34.0,9,7.28,4.4,Web,49.0,8,19
4697,Male,69,Premium,36.81,30,0,28,1,88.41,3,70.0,5,6.0,6,11.09,4.17,Mobile,,3,4
4698,Male,39,Premium,19.5,18,1,24,0,89.96,2,100.0,11,1.64,2,0.07,5.29,Mobile,20.0,2,1
4699,Female,21,Standard,42.99,25,1,52,1,18.83,2,67.0,0,25.0,18,8.62,7.46,Mobile,12.0,3,2
4700,Female,69,Premium,29.07,35,0,31,0,289.78,2,62.0,17,2.06,14,3.34,1.24,TV,,4,14
4701,Female,23,Basic,47.46,3,2,36,0,266.46,2,74.0,24,0.12,0,19.32,7.15,Mobile,11.0,5,13
4702,Male,55,Basic,8.55,47,1,10,0,91.29,3,67.0,1,47.0,9,6.34,4.62,Mobile,25.0,3,7
4703,Female,43,Basic,28.14,42,0,3,0,158.63,3,91.0,28,1.5,8,15.94,2.69,Web,,6,12
4704,Male,28,Standard,39.49,30,0,45,0,147.41,4,54.0,17,1.76,19,2.54,8.09,Web,28.0,3,15
4705,Male,43,Standard,32.01,12,1,30,0,30.87,3,48.0,11,1.09,18,3.6,4.99,Mobile,25.0,5,5
4706,Male,34,Standard,6.04,42,1,35,1,161.7,2,90.0,4,10.5,17,13.96,7.97,Web,2.0,4,16
4707,Female,41,Basic,48.76,38,1,3,1,38.43,4,80.0,19,2.0,6,15.46,2.61,Web,43.0,8,7
4708,Male,45,Standard,18.42,45,0,1,0,133.06,3,5.0,3,15.0,19,17.97,8.42,Web,39.0,1,6
4709,Female,52,Basic,16.22,3,1,38,0,30.9,1,80.0,25,0.12,4,13.89,1.23,Mobile,46.0,8,17
4710,Female,48,Standard,26.85,39,1,50,0,178.73,3,52.0,2,19.5,15,14.15,9.96,Mobile,8.0,8,3
4711,Male,30,Basic,29.4,43,2,32,0,19.46,1,11.0,3,14.33,15,4.65,7.55,TV,6.0,8,2
4712,Male,52,Premium,39.48,12,0,43,0,190.39,4,,6,2.0,6,18.92,6.6,Mobile,14.0,8,8
4713,Female,33,Basic,22.7,40,1,26,0,213.63,4,28.0,28,,8,14.26,3.41,Web,6.0,0,11
4714,Male,32,Basic,24.8,8,2,25,0,173.4,3,89.0,27,0.3,7,3.55,6.5,Web,39.0,7,12
4715,Female,60,Premium,29.07,1,0,18,0,143.5,2,,18,0.06,10,12.98,9.01,Mobile,7.0,8,17
4716,Male,35,Standard,22.75,34,1,56,0,22.93,2,50.0,10,3.4,6,16.19,2.28,Web,30.0,5,2
4717,Female,64,Basic,46.15,11,0,43,1,8.35,4,57.0,15,0.73,7,9.27,3.83,Mobile,38.0,7,1
4718,Female,54,Standard,43.31,16,1,40,0,106.02,3,93.0,21,0.76,11,6.75,1.18,Web,,6,2
4719,Female,65,Basic,25.47,3,1,57,0,232.52,3,36.45783452540757,27,,19,17.19,7.435659252057484,Mobile,,9,4
4720,Female,65,Premium,5.01,13,2,38,0,195.95,2,63.0,2,6.5,1,17.1,4.02,Mobile,48.0,9,5
4721,Male,66,Standard,45.54,20,2,32,0,41.96,1,50.0,21,0.95,17,15.71,8.2,Mobile,,0,12
4722,Male,58,Basic,10.6,40,1,37,1,207.94,4,3.0,25,1.6,12,4.1,1.22,TV,25.0,0,6
4723,Female,44,Standard,16.0,7,0,9,1,174.6,3,,16,0.44,0,11.2,1.37,Mobile,16.0,8,3
4724,Female,52,Basic,11.86,32,0,0,0,54.18,4,89.0,14,2.29,1,8.8,3.22,Web,30.0,3,17
4725,Male,69,Standard,13.09,44,1,49,0,227.81,4,71.0,2,22.0,0,13.95,3.2,Mobile,23.0,6,11
4726,Male,62,Premium,41.13,27,1,34,0,249.94,3,94.0,19,,8,17.9,7.02,Mobile,,7,3
4727,Male,52,Premium,31.08,2,3,10,0,73.6,4,81.0,10,0.2,6,4.94,3.84,Mobile,,1,6
4728,Male,45,Basic,48.02,13,1,58,1,192.59,3,60.0,3,4.33,18,6.2,5.51,Web,18.0,7,11
4729,Male,56,Basic,15.42,18,1,13,0,116.55,1,33.0,28,0.64,0,4.73,5.53,Mobile,36.0,5,18
4730,Male,55,Basic,26.85,5,1,5,0,22.25,2,58.0,19,0.26,17,15.13,2.34,TV,41.0,1,1
4731,Female,26,Standard,48.98,35,3,42,0,259.1,3,32.0,28,1.25,5,9.94,9.23,Mobile,15.0,9,13
4732,Male,29,Standard,210.95,19,0,38,0,247.12,1,43.35092316443463,13,1.46,4,9.53,0.9420511682593786,Mobile,10.0,9,8
4733,Male,32,Standard,37.79,0,1,39,0,98.79,2,72.0,0,0.0,11,9.91,6.85,Mobile,18.0,5,7
4734,Female,38,Premium,13.5,9,0,24,0,161.79,1,83.0,17,0.53,10,6.16,4.62,Web,,8,2
4735,Male,69,Basic,39.62,12,0,22,0,156.15,4,39.0,16,0.75,6,4.58,5.5,Mobile,46.0,3,12
4736,Male,52,Basic,20.64,11,1,53,0,57.35,1,46.0,14,0.79,13,16.07,6.97,Web,37.0,6,4
4737,Male,59,Basic,28.87,10,2,4,0,47.97,4,45.0,19,0.53,2,12.59,9.59,TV,,6,12
4738,Male,50,Basic,32.41,35,0,25,1,254.06,3,1.0,24,1.46,7,14.41,0.01,Web,41.0,5,11
4739,Male,68,Basic,32.42,16,1,17,0,260.87,2,38.0,12,1.33,4,5.98,7.2,TV,46.0,8,16
4740,Female,36,Standard,37.69,46,0,31,0,218.93,2,20.0,23,,2,3.45,1.58,Mobile,28.0,2,10
4741,Male,40,Basic,34.78,28,0,46,0,26.47,4,77.0,0,28.0,9,5.42,7.75,Web,49.0,5,9
4742,Female,30,Basic,8.08,2,0,55,0,273.2,1,,23,0.09,6,17.86,8.88,TV,9.0,7,14
4743,Female,61,Standard,25.58,28,2,20,1,294.32,3,41.0,1,28.0,4,6.74,5.37,Mobile,44.0,8,13
4744,Male,18,Basic,34.88,9,3,25,0,233.81,1,45.0,10,0.9,13,1.28,4.68,Mobile,30.0,6,11
4745,Female,68,Standard,18.32,45,0,49,1,109.26,3,16.0,4,11.25,10,9.8,0.47,Mobile,20.0,7,16
4746,Male,46,Basic,19.09,18,0,34,1,124.7,3,32.0,29,0.62,7,6.58,8.47,TV,19.0,6,1
4747,Female,41,Standard,10.61,3,0,9,0,261.54,3,74.0,14,0.21,2,9.59,9.16,Mobile,10.0,4,5
4748,Female,33,Premium,23.84,45,1,57,0,87.65,1,41.0,24,1.88,5,13.79,7.18,TV,4.0,2,16
4749,Male,42,Basic,49.41,37,0,27,1,46.85,1,100.0,8,4.62,16,19.1,2.41,Web,5.0,7,6
4750,Male,40,Standard,17.84,11,1,30,1,247.73,3,7.0,0,11.0,11,15.58,2.43,Web,18.0,5,5
4751,Male,45,Premium,28.91,30,0,14,0,62.03,2,3.0,28,1.07,3,9.89,8.96,Web,49.0,3,15
4752,Male,64,Standard,38.45,1,0,54,1,272.65,3,10.0,8,0.12,10,15.47,0.52,Web,22.0,7,2
4753,Male,33,Basic,5.61,48,2,57,0,180.73,4,20.0,10,4.8,10,4.79,0.83,Web,14.0,9,5
4754,Female,60,Basic,45.52,0,2,39,1,168.83,4,3.0,21,,15,16.54,6.14,Mobile,34.0,4,9
4755,Female,55,Standard,22.39,16,0,52,0,233.85,4,12.0,11,1.45,18,11.03,5.03,Mobile,32.0,6,14
4756,Female,28,Premium,44.11,24,4,57,0,9.86,1,30.0,0,24.0,3,16.25,0.34,Mobile,46.0,4,18
4757,Female,20,Basic,6.75,4,1,7,0,215.49,1,52.0,15,0.27,12,11.46,8.91,Mobile,18.0,1,2
4758,Female,32,Basic,11.55,47,0,45,0,181.56,2,3.0,15,3.13,3,6.63,3.12,Web,28.0,9,14
4759,Female,18,Basic,19.51,13,0,9,0,159.52,2,15.0,6,2.17,18,2.18,2.66,Mobile,14.0,3,17
4760,Female,24,Basic,20.55,9,1,44,1,69.11,1,48.0,2,4.5,17,9.31,8.88,TV,17.0,7,11
4761,Male,18,Basic,43.15,20,1,9,0,249.68,1,41.0,4,5.0,17,14.74,6.31,Mobile,37.0,8,4
4762,Male,66,Basic,5.5,24,1,37,0,78.94,2,85.0,3,8.0,0,5.93,4.01,Web,25.0,8,7
4763,Female,49,Basic,33.85,34,2,17,0,149.48,4,55.0,29,1.17,2,5.92,4.19,Mobile,,6,16
4764,Female,26,Basic,10.91,2,1,47,0,51.63,1,93.0,28,0.07,5,15.37,5.0,Mobile,21.0,0,10
4765,Male,46,Premium,42.04,17,0,27,0,292.24,3,79.0,27,0.63,9,3.73,4.7,Web,2.0,6,15
4766,Male,43,Basic,40.04,49,1,27,0,62.39,2,67.0,2,24.5,10,8.14,0.79,Web,49.0,9,11
4767,Male,40,Basic,27.5,35,1,49,1,241.95,1,88.0,2,,18,12.37,9.4,Mobile,1.0,5,1
4768,Male,62,Basic,14.57,38,0,55,0,82.61,4,38.0,19,2.0,0,7.4,1.8,Web,8.0,0,9
4769,Female,60,Premium,33.55,32,2,19,0,80.53,4,44.0,30,1.07,12,19.29,0.75,Web,42.0,3,6
4770,Male,46,Standard,12.03,47,4,23,0,129.4,2,47.0,2,23.5,2,18.39,0.79,Mobile,,4,17
4771,Female,69,Standard,13.55,16,2,56,0,254.53,1,62.0,21,0.76,12,18.98,6.26,Mobile,29.0,5,18
4772,Female,55,Basic,33.2,39,0,5,1,207.83,1,22.0,17,2.29,19,19.65,8.8,Mobile,43.0,8,3
4773,Female,50,Premium,49.61,5,0,40,0,262.13,2,38.271249726111556,11,0.45,0,19.47,9.063827574115564,Mobile,8.0,3,17
4774,Male,24,Standard,45.1,33,1,47,0,18.93,1,1.0,16,2.06,19,6.32,3.52,Mobile,43.0,5,2
4775,Male,29,Basic,31.69,25,0,31,0,286.93,3,95.0,29,0.86,8,10.55,5.33,Mobile,37.0,9,19
4776,Female,48,Standard,29.23,41,2,5,0,27.76,4,2.0,24,1.71,9,15.68,2.64,TV,40.0,3,4
4777,Female,49,Premium,49.93,30,0,10,0,217.71,4,20.0,22,1.36,1,14.39,1.08,Mobile,43.0,2,10
4778,Female,37,Standard,29.63,48,0,29,0,66.12,4,,16,,18,5.25,0.9,Mobile,,9,7
4779,Male,68,Premium,23.91,27,0,2,1,253.05,3,3.0,7,3.86,14,7.27,6.88,Mobile,9.0,6,11
4780,Female,34,Premium,45.93,35,2,7,0,259.4,4,90.0,0,35.0,5,18.76,4.22,Mobile,49.0,5,1
4781,Male,53,Basic,15.54,12,0,32,0,167.62,3,,16,0.75,4,18.67,9.273023517049168,TV,9.0,1,7
4782,Female,20,Standard,9.39,20,1,53,1,123.85,1,,21,0.95,4,14.52,6.75,Web,23.0,1,19
4783,Female,18,Basic,33.53,25,0,46,0,239.04,3,72.0,25,1.0,0,0.13,9.57,TV,16.0,6,8
4784,Female,67,Premium,9.31,30,1,46,1,262.84,4,71.0,8,,18,10.32,3.57,Mobile,41.0,7,14
4785,Male,44,Basic,21.79,15,1,18,0,222.79,4,77.0,10,1.5,10,4.19,1.99,Mobile,7.0,9,14
4786,Male,64,Premium,24.06,30,0,57,0,272.54,4,52.0,12,2.5,12,15.5,1.29,Mobile,18.0,1,10
4787,Female,57,Basic,29.64,12,1,9,0,189.83,4,,26,0.46,6,1.62,0.19,Mobile,,5,19
4788,Male,50,Basic,49.62,29,0,18,1,202.79,3,51.0,30,0.97,13,16.16,1.53,Mobile,21.0,5,8
4789,Female,37,Basic,14.94,31,1,8,0,173.7,3,9.0,2,15.5,14,6.12,6.92,Web,,3,19
4790,Male,31,Basic,21.91,4,3,6,0,149.01,2,96.0,30,0.13,18,7.43,4.29,Mobile,,9,4
4791,Male,53,Premium,10.95,11,1,13,0,198.18,2,70.0377518897231,17,0.65,4,13.88,5.003106158345376,Web,12.0,7,15
4792,Male,22,Basic,32.34,38,0,1,0,170.54,3,17.0,9,4.22,2,4.59,0.13,Web,43.0,0,0
4793,Female,40,Standard,37.75,40,0,21,0,220.72,1,,14,2.86,10,16.84,9.31,TV,45.0,9,15
4794,Male,62,Basic,26.69,36,1,59,0,280.6,4,26.0,26,1.38,12,18.6,0.52,Mobile,,0,9
4795,Male,32,Basic,16.06,3,1,44,1,115.05,3,29.0,26,,17,19.76,9.81,Mobile,29.0,9,1
4796,Female,23,Basic,32.94,41,1,19,1,126.29,2,73.0,0,41.0,17,13.86,1.04,Mobile,1.0,8,13
4797,Female,50,Basic,29.26,47,1,25,0,9.43,1,39.0,5,9.4,15,11.22,2.07,Mobile,40.0,8,14
4798,Female,36,Premium,12.7,42,1,58,0,160.48,3,13.0,20,2.1,18,17.82,7.24,Web,45.0,7,14
4799,Female,30,Standard,23.26,28,2,54,0,43.76,4,46.0,14,2.0,6,5.67,3.88,Mobile,48.0,0,6
4800,Male,46,Basic,24.58,40,0,3,1,216.22,4,62.0,29,1.38,9,10.66,9.34,Web,40.0,6,19
4801,Male,23,Standard,49.22,4,1,38,0,234.98,4,6.0,25,,1,4.34,1.13,TV,2.0,2,11
4802,Male,32,Basic,43.22,10,1,53,0,218.21,4,10.0,28,0.36,3,6.52,7.34,Mobile,16.0,5,3
4803,Male,33,Basic,190.25,29,1,39,1,166.26,3,,6,,38,14.05,5.43,Mobile,33.0,3,1
4804,Male,41,Standard,44.99,8,1,22,0,162.59,1,56.0,20,0.4,14,1.95,8.58,Mobile,15.0,6,12
4805,Female,40,Basic,38.1,48,1,15,0,195.73,2,25.0,5,9.6,0,9.72,1.12,Web,42.0,5,11
4806,Male,65,Standard,45.65,27,1,24,0,168.64,2,59.0,14,1.93,3,16.83,9.03,Web,,9,5
4807,Male,27,Standard,7.45,21,1,51,0,226.34,3,21.0,17,1.24,12,9.92,0.36,Mobile,20.0,8,7
4808,Male,58,Standard,25.52,10,0,8,0,268.89,4,,12,,7,4.82,8.82,Mobile,45.0,2,16
4809,Female,58,Premium,38.61,20,2,52,0,163.16,2,83.0,0,20.0,5,7.11,9.55,Mobile,23.0,2,7
4810,Female,66,Basic,31.25,5,0,10,0,37.55,3,59.0,21,,7,11.58,0.97,Web,30.0,0,1
4811,Male,34,Basic,12.88,25,1,24,0,43.65,3,42.0,17,,0,12.45,3.63,Web,13.0,0,12
4812,Female,66,Basic,20.32,15,1,30,0,115.9,3,78.0,2,7.5,1,0.16,8.64,Web,41.0,7,5
4813,Female,61,Basic,19.3,13,0,45,0,151.41,3,28.0,11,1.18,2,3.58,3.45,TV,15.0,0,5
4814,Female,62,Premium,16.76,34,0,26,0,71.39,4,30.0,0,34.0,1,13.83,2.38,Mobile,27.0,0,14
4815,Female,47,Standard,20.44,41,2,35,0,138.56,1,9.0,23,1.78,9,1.66,1.92,Mobile,37.0,7,5
4816,Female,61,Standard,28.17,35,1,50,0,45.04,3,49.0,6,5.83,4,17.02,6.34,Mobile,25.0,6,1
4817,Female,63,Standard,43.47,21,3,46,1,76.04,1,77.0,25,0.84,13,6.11,1.71,Mobile,21.0,3,4
4818,Female,27,Basic,38.39,1,1,13,0,221.52,4,8.0,7,0.14,16,15.75,1.41,TV,23.0,4,7
4819,Male,36,Standard,42.59,12,1,22,0,295.74,3,87.0,14,0.86,0,16.83,1.55,Mobile,34.0,0,7
4820,Male,46,Standard,44.76,10,2,15,0,59.93,4,100.0,4,2.5,14,18.77,6.67,Mobile,31.0,6,9
4821,Female,19,Standard,23.73,11,0,19,0,105.03,1,91.0,21,0.52,3,14.18,8.25,Web,0.0,8,15
4822,Male,53,Basic,20.57,32,0,52,0,108.45,1,82.0,2,16.0,18,17.24,8.53,Web,29.0,6,10
4823,Male,36,Standard,7.59,21,3,2,0,70.88,3,28.0,30,0.7,9,5.46,7.64,TV,12.0,5,4
4824,Female,24,Basic,46.87,8,1,5,0,65.2,4,19.0,6,1.33,2,0.31,3.37,Web,42.0,1,19
4825,Male,43,Standard,7.96,43,0,28,0,43.85,1,50.0,3,14.33,7,13.59,0.58,TV,48.0,8,19
4826,Female,32,Standard,38.35,6,1,3,0,272.72,1,14.0,1,6.0,17,5.12,6.71,Mobile,11.0,3,0
4827,Female,64,Basic,22.01,16,3,0,0,196.56,4,64.76753841623253,6,2.67,1,14.99,7.85143091462915,Mobile,35.0,1,18
4828,Female,55,Standard,47.7,9,2,49,0,90.69,2,39.0,21,,6,7.5,7.52,Mobile,34.0,8,6
4829,Male,20,Premium,23.88,37,0,7,0,81.14,4,63.0,0,,9,15.36,8.52,TV,49.0,8,3
4830,Male,55,Basic,41.75,38,2,47,0,178.97,3,50.0,24,1.58,19,15.24,6.07,Web,40.0,5,19
4831,Male,33,Premium,17.72,45,0,19,0,210.68,2,58.0,10,4.5,19,8.83,8.26,Mobile,23.0,7,8
4832,Male,19,Standard,18.46,24,1,59,0,79.64,3,99.0,8,3.0,6,17.19,5.69,Mobile,0.0,4,2
4833,Female,48,Standard,31.8,26,0,15,1,107.41,1,95.0,9,2.89,13,9.38,0.18,Mobile,20.0,3,3
4834,Female,45,Premium,49.91,29,0,46,0,90.73,3,36.42568208376914,18,1.61,9,19.18,3.227165925225002,Mobile,14.0,9,9
4835,Male,24,Standard,28.29,29,1,30,0,30.87,4,20.0,14,2.07,13,0.8,5.18,Mobile,32.0,0,13
4836,Female,47,Premium,47.13,42,0,31,0,119.03,1,99.0,27,1.56,0,10.84,1.27,TV,49.0,3,13
4837,Female,60,Basic,40.38,33,0,57,0,162.42,3,27.0,29,1.14,8,0.37,6.18,Web,14.0,2,6
4838,Male,24,Basic,40.81,32,3,33,0,198.33,4,37.0,9,,18,6.31,0.37,Mobile,14.0,0,1
4839,Female,53,Standard,24.62,31,1,28,0,127.94,4,,16,,5,9.24,8.086099724222828,Mobile,12.0,4,4
4840,Male,46,Premium,22.39,41,1,11,0,295.09,4,5.0,11,3.73,18,3.42,7.15,Web,49.0,9,0
4841,Female,41,Premium,13.64,11,1,3,1,189.62,2,68.0,22,0.5,14,16.28,1.65,Web,30.0,3,19
4842,Male,69,Standard,48.38,40,2,54,0,266.54,2,70.0,3,13.33,2,8.39,5.78,Mobile,16.0,1,10
4843,Female,56,Standard,48.17,22,2,42,0,275.22,3,23.0,13,1.69,3,2.89,5.04,Mobile,4.0,9,14
4844,Female,21,Basic,38.62,28,1,33,0,247.31,4,34.0,18,1.56,14,5.84,7.42,Mobile,0.0,5,11
4845,Male,46,Premium,18.33,42,0,5,0,84.65,3,28.0,23,1.83,18,2.68,8.31,TV,39.0,2,8
4846,Male,61,Basic,16.03,0,0,48,0,132.23,1,,24,0.0,12,10.87,4.34,Mobile,24.0,4,6
4847,Male,22,Standard,49.49,19,0,59,0,5.11,2,98.0,12,1.58,17,9.35,9.91,Mobile,6.0,6,19
4848,Male,46,Standard,7.99,9,2,50,0,138.17,2,67.0,23,0.39,9,4.22,1.24,Mobile,49.0,5,1
4849,Female,47,Standard,42.96,18,0,8,0,91.66,4,81.0,3,6.0,16,19.43,9.18,Web,25.0,6,1
4850,Female,46,Basic,21.0,22,1,4,0,38.01,4,47.0,6,3.67,18,13.19,4.78,TV,39.0,5,6
4851,Male,43,Premium,23.85,20,1,45,0,252.38,4,21.0,27,0.74,19,6.4,8.69,TV,35.0,2,3
4852,Female,36,Standard,42.44,42,1,15,0,203.67,1,29.0,17,,0,7.36,7.76,Mobile,23.0,6,13
